date,prectot,qv2m,rh2m,ps,t2m_range,ts,t2mdew,t2mwet,t2m_max,t2m_min,t2m,ws50m_range,ws10m_range,ws50m_min,ws10m_min,ws50m_max,ws10m_max,ws50m,ws10m
2016-06-13,0.48,7.02,68.62,99.59,8.82,14.72,8.6,8.61,18.74,9.92,14.3,5.7,3.85,3.47,2.85,9.17,6.7,6.67,4.83
2016-06-14,1.27,5.96,52.69,99.72,11.22,16.34,6.08,6.09,21.33,10.11,15.9,5.71,3.63,0.7,0.61,6.41,4.24,2.5,1.85
2016-06-15,2.83,7.15,55.27,99.33,8.51,17.36,8.67,8.68,22.69,14.18,17.94,5.28,4.15,0.88,0.59,6.16,4.74,3.4,2.47
2016-06-16,0.81,9.4,67.5,98.91,7.84,18.46,12.85,12.85,22.88,15.04,19.03,7.7,5.56,2.87,2.01,10.57,7.57,7.32,4.97
2016-06-17,0.24,8.68,52.43,99.58,12.07,20.83,11.72,11.72,27.91,15.85,21.95,6.31,3.84,0.72,0.35,7.03,4.19,3.79,2.39
2016-06-18,2.21,9.59,58.1,100.25,12.71,21.13,13.35,13.35,28.17,15.45,22.0,6.3,3.75,0.57,0.38,6.87,4.13,3.91,2.52
2016-06-19,0.38,10.06,58.67,100.3,11.68,21.79,14.07,14.07,28.19,16.51,22.64,6.01,3.86,2.5,1.92,8.51,5.78,6.26,4.08
2016-06-20,0.35,12.24,69.9,99.4,10.27,21.6,16.96,16.96,28.16,17.89,22.81,6.63,5.28,7.71,4.49,14.34,9.76,10.97,7.45
2016-06-21,0.23,7.58,53.32,99.1,9.67,19.11,9.59,9.59,23.74,14.06,19.4,6.53,5.13,4.5,2.64,11.03,7.77,6.46,4.53
2016-06-22,1.13,7.53,58.01,99.2,8.22,17.93,9.32,9.33,22.04,13.82,17.96,3.89,3.64,4.74,2.78,8.63,6.42,6.74,4.74
2016-06-23,0.75,7.12,51.89,99.31,11.43,18.91,8.65,8.66,24.71,13.28,18.88,4.97,2.59,1.82,1.35,6.79,3.95,3.61,2.45
2016-06-24,0.44,8.16,55.95,99.87,10.92,20.12,10.79,10.8,24.91,13.99,19.93,4.91,2.88,1.75,1.19,6.66,4.07,3.59,2.56
2016-06-25,0.32,8.26,51.41,100.1,10.47,21.28,11.03,11.04,26.81,16.34,21.54,5.21,2.75,0.3,0.27,5.51,3.02,2.2,1.58
2016-06-26,1.72,11.41,63.03,99.65,10.51,22.62,15.84,15.84,28.47,17.97,23.41,6.46,5.0,4.03,2.49,10.48,7.5,7.45,5.09
2016-06-27,1.19,12.02,63.64,99.22,9.98,23.34,16.55,16.55,29.2,19.21,24.03,4.07,3.37,5.54,3.52,9.61,6.89,7.3,5.01
2016-06-28,0.49,9.84,68.83,99.41,5.74,19.97,13.62,13.63,22.2,16.46,19.52,4.34,2.84,3.12,2.62,7.46,5.46,5.61,4.26
2016-06-29,0.24,8.11,55.31,99.56,9.74,20.46,10.52,10.53,25.02,15.27,19.97,2.89,2.29,3.94,2.85,6.83,5.14,5.09,3.76
2016-06-30,0.58,7.38,49.98,99.63,11.56,20.56,9.17,9.18,25.33,13.77,20.1,4.3,2.47,2.55,2.06,6.86,4.53,4.39,3.07
2016-07-01,3.91,9.26,68.71,99.22,7.09,18.27,12.6,12.6,21.43,14.34,18.55,7.92,6.08,3.49,2.46,11.4,8.54,7.97,5.74
2016-07-02,0.29,8.1,59.66,99.74,10.34,18.86,10.71,10.71,23.61,13.27,18.76,2.45,2.44,6.69,4.17,9.14,6.61,8.05,5.62
2016-07-03,0.23,8.05,53.66,99.84,11.02,20.13,10.6,10.6,25.44,14.42,20.39,3.91,2.14,3.43,2.1,7.34,4.24,5.04,3.47
2016-07-04,0.21,8.05,50.63,99.48,10.26,20.98,10.45,10.45,26.05,15.79,21.27,2.3,1.09,1.89,1.67,4.18,2.76,2.9,2.11
2016-07-05,0.03,10.1,55.39,98.99,11.21,22.82,13.88,13.88,28.91,17.7,23.43,6.14,4.5,2.25,1.47,8.39,5.98,4.79,3.31
2016-07-06,0.57,12.57,65.66,99.04,9.42,23.67,17.39,17.39,28.66,19.23,24.22,5.69,3.9,3.07,2.08,8.76,5.97,5.03,3.5
2016-07-07,0.55,13.29,65.86,98.9,8.85,24.39,18.17,18.17,29.83,20.99,25.08,2.18,1.35,2.14,1.75,4.32,3.1,3.53,2.35
2016-07-08,3.05,13.88,81.12,98.86,4.58,22.24,18.93,18.93,24.92,20.34,22.32,4.09,2.73,1.84,1.57,5.92,4.3,3.69,2.65
2016-07-09,3.65,12.28,74.26,98.76,6.35,21.76,16.9,16.9,25.18,18.83,21.75,2.52,2.78,6.0,3.45,8.52,6.23,7.4,5.2
2016-07-10,0.91,10.4,63.74,99.52,9.28,21.95,14.46,14.46,26.49,17.21,21.68,4.52,4.27,3.9,2.17,8.42,6.43,6.28,4.64
2016-07-11,0.01,10.21,61.67,99.9,7.22,22.2,14.23,14.23,25.7,18.49,21.98,3.35,2.77,1.62,1.05,4.96,3.82,3.37,2.53
2016-07-12,0.31,11.64,61.68,99.52,9.59,23.89,16.24,16.24,29.23,19.64,24.08,5.03,3.35,2.28,1.98,7.31,5.33,4.78,3.34
2016-07-13,1.31,13.98,68.12,99.18,7.95,24.71,19.03,19.03,29.84,21.89,25.4,3.68,3.02,5.76,3.35,9.44,6.37,7.9,5.28
2016-07-14,4.68,13.71,69.12,98.74,7.11,24.09,18.56,18.56,28.87,21.76,24.75,5.65,5.1,7.28,4.23,12.93,9.32,10.07,7.01
2016-07-15,0.51,11.48,67.68,99.15,8.26,22.24,15.91,15.91,25.97,17.71,22.24,5.71,5.05,4.73,2.62,10.44,7.68,7.7,5.46
2016-07-16,0.09,8.47,58.12,99.84,8.92,21.07,11.31,11.32,24.51,15.6,19.92,4.44,3.49,1.04,0.74,5.48,4.23,3.08,2.34
2016-07-17,0.12,8.99,56.26,99.91,10.33,22.1,12.13,12.14,25.36,15.03,21.43,10.34,6.66,1.17,0.95,11.51,7.6,5.45,3.9
2016-07-18,2.5,11.61,62.83,99.52,9.15,23.14,15.86,15.86,27.44,18.29,23.72,5.88,4.27,6.52,4.19,12.4,8.46,10.0,7.01
2016-07-19,0.27,8.74,56.74,100.2,8.95,21.49,11.81,11.82,25.22,16.27,20.86,3.09,1.64,3.75,3.05,6.84,4.69,5.5,3.97
2016-07-20,0.03,8.21,51.48,100.33,11.85,21.8,10.9,10.9,27.26,15.41,21.46,5.64,3.32,1.12,0.74,6.76,4.06,2.96,2.07
2016-07-21,0.02,11.49,57.15,99.73,10.85,24.81,15.88,15.88,30.24,19.4,25.16,7.34,4.65,4.22,3.32,11.56,7.97,7.93,5.48
2016-07-22,0.91,13.68,61.85,99.1,9.28,25.88,18.46,18.47,31.95,22.67,26.65,5.66,3.84,5.9,4.23,11.56,8.07,8.01,5.41
2016-07-23,0.04,11.3,55.76,99.35,9.5,24.81,15.71,15.71,30.02,20.52,25.24,3.0,3.3,5.43,2.96,8.42,6.25,6.98,4.73
2016-07-24,0.22,12.27,67.77,99.51,4.87,22.95,17.05,17.05,25.99,21.12,23.38,3.57,2.95,3.48,2.36,7.05,5.32,5.14,3.66
2016-07-25,8.2,14.86,75.29,99.09,6.75,23.9,19.86,19.86,28.55,21.79,24.72,2.57,2.38,6.33,3.82,8.89,6.21,8.08,5.4
2016-07-26,2.74,11.07,59.23,99.48,10.82,24.0,15.36,15.36,29.41,18.59,23.91,4.29,3.43,3.77,2.23,8.07,5.66,5.06,3.63
2016-07-27,0.25,12.51,61.46,99.36,11.03,24.94,17.32,17.33,30.58,19.55,25.31,3.59,2.9,2.98,1.88,6.57,4.78,5.02,3.5
2016-07-28,0.6,12.43,62.04,99.3,6.54,24.98,17.17,17.17,28.46,21.92,25.02,4.77,2.74,0.29,0.26,5.06,3.0,2.08,1.3
2016-07-29,0.28,11.29,60.86,99.48,6.1,24.13,15.62,15.62,27.33,21.23,23.78,5.14,4.34,0.74,0.46,5.88,4.79,3.84,2.72
2016-07-30,1.6,10.83,64.59,99.73,7.0,22.62,15.07,15.07,25.97,18.97,22.16,2.9,3.15,4.83,2.81,7.72,5.96,6.43,4.83
2016-07-31,1.72,12.01,69.27,99.71,4.76,22.78,16.66,16.66,25.13,20.37,22.69,5.51,3.83,2.86,1.77,8.37,5.6,6.05,4.31
2016-08-01,2.32,12.39,67.33,99.82,7.44,24.08,17.16,17.16,27.57,20.13,23.69,5.3,4.33,0.71,0.43,6.01,4.76,4.35,3.22
2016-08-02,0.76,11.67,61.46,99.97,7.44,24.57,16.28,16.28,28.04,20.6,24.25,4.26,2.95,0.15,0.09,4.41,3.04,2.37,1.84
2016-08-03,0.07,12.01,61.31,99.88,8.33,25.63,16.75,16.75,28.69,20.36,24.75,3.18,1.56,0.82,0.96,4.0,2.52,2.35,1.84
2016-08-04,0.07,12.24,58.49,99.69,9.19,26.34,17.0,17.0,30.38,21.19,25.82,3.75,2.23,1.35,1.25,5.1,3.48,3.34,2.48
2016-08-05,1.19,14.83,67.6,99.0,8.24,26.32,19.96,19.96,30.84,22.6,26.48,5.65,4.83,5.79,3.28,11.45,8.11,8.43,5.98
2016-08-06,0.47,11.18,59.26,99.02,8.16,24.66,15.43,15.43,28.1,19.94,23.99,2.29,1.98,6.47,4.31,8.76,6.3,7.31,5.53
2016-08-07,0.01,10.49,59.17,99.47,8.73,24.08,14.49,14.49,27.74,19.01,23.04,2.41,1.81,4.93,3.92,7.33,5.74,6.35,4.85
2016-08-08,0.05,9.23,51.71,99.93,9.73,24.4,12.6,12.61,27.77,18.04,23.25,5.61,3.6,0.38,0.33,5.99,3.92,2.44,1.89
2016-08-09,0.52,10.91,54.92,99.89,10.16,25.23,15.12,15.13,29.67,19.51,25.0,2.61,2.7,2.83,1.7,5.44,4.4,4.07,3.05
2016-08-10,1.17,13.07,57.07,99.73,10.91,27.41,17.89,17.89,33.07,22.16,27.36,2.59,2.02,2.41,1.72,5.0,3.74,4.08,2.87
2016-08-11,0.62,14.61,63.42,99.61,8.25,27.75,19.75,19.75,31.72,23.47,27.42,6.88,4.93,1.54,1.13,8.42,6.06,4.57,3.32
2016-08-12,1.63,16.53,69.07,98.96,7.74,27.83,21.63,21.63,32.44,24.7,27.95,8.89,6.6,1.58,1.0,10.47,7.6,7.53,5.4
2016-08-13,9.55,17.41,84.25,98.91,5.39,24.95,22.56,22.56,28.92,23.53,25.44,13.99,10.36,0.89,0.66,14.88,11.03,7.04,5.08
2016-08-14,1.73,13.53,71.57,99.45,6.73,24.48,18.46,18.46,27.86,21.13,24.07,2.17,2.68,4.45,2.95,6.62,5.63,5.87,4.3
2016-08-15,0.73,11.47,64.86,100.14,7.62,24.13,16.04,16.04,26.8,19.19,23.1,4.76,3.08,0.69,0.82,5.45,3.9,3.16,2.53
2016-08-16,11.27,15.1,83.74,99.5,7.27,23.04,20.3,20.29,27.18,19.92,23.28,12.21,9.59,3.75,2.57,15.96,12.16,9.17,7.01
2016-08-17,0.49,11.55,66.37,99.79,9.65,23.66,16.11,16.12,27.19,17.53,22.77,7.11,5.4,0.63,0.6,7.74,6.01,4.23,3.08
2016-08-18,0.95,12.51,65.31,99.61,8.3,24.6,17.27,17.27,28.96,20.66,24.33,3.63,3.38,1.23,0.79,4.86,4.17,2.64,1.99
2016-08-19,0.09,13.11,66.8,99.43,7.94,24.89,18.06,18.06,28.67,20.73,24.7,5.38,4.05,0.33,0.21,5.72,4.26,3.43,2.61
2016-08-20,0.64,14.56,70.9,98.87,7.02,25.37,19.65,19.65,28.89,21.87,25.35,6.46,4.16,3.48,2.62,9.94,6.78,6.21,4.25
2016-08-21,3.89,12.15,69.71,98.69,7.7,22.74,16.45,16.45,25.78,18.08,22.6,2.77,2.46,8.06,6.02,10.83,8.48,9.71,7.49
2016-08-22,7.5,8.15,58.06,99.98,8.77,20.29,10.8,10.81,24.02,15.25,19.34,4.97,3.65,3.17,2.39,8.15,6.04,5.43,3.98
2016-08-23,0.36,9.95,60.25,100.36,10.6,22.15,13.86,13.86,27.11,16.51,22.02,5.35,4.0,2.77,2.06,8.12,6.06,6.37,4.54
2016-08-24,0.65,11.85,66.0,99.98,9.23,23.35,16.54,16.54,27.42,18.19,23.32,5.77,4.04,3.7,2.77,9.47,6.81,6.71,4.57
2016-08-25,6.03,15.16,77.97,99.34,7.93,24.33,20.39,20.39,29.0,21.07,24.51,4.9,3.91,3.7,2.2,8.59,6.1,5.81,3.82
2016-08-26,0.01,12.09,65.94,99.8,9.45,23.86,16.73,16.73,28.92,19.47,23.63,5.21,3.48,2.3,1.96,7.51,5.44,5.57,3.86
2016-08-27,0.14,10.85,64.03,100.22,7.52,23.12,15.19,15.19,26.39,18.87,22.41,4.49,3.18,1.48,1.37,5.97,4.55,3.28,2.53
2016-08-28,0.19,13.59,72.61,100.05,7.46,23.8,18.72,18.72,27.55,20.09,24.0,5.16,3.77,2.02,1.27,7.18,5.04,5.47,3.83
2016-08-29,0.21,11.47,66.4,100.31,9.27,23.72,16.04,16.04,27.2,17.94,22.74,5.74,3.67,0.43,0.44,6.17,4.11,3.12,2.29
2016-08-30,0.18,11.98,64.72,99.9,8.71,23.91,16.71,16.71,28.33,19.63,23.81,4.56,2.42,2.81,2.19,7.37,4.61,4.99,3.54
2016-08-31,3.93,12.79,71.74,99.35,8.42,23.2,17.33,17.33,27.28,18.85,23.08,4.81,3.36,4.19,3.28,9.0,6.64,5.93,4.34
2016-09-01,1.44,9.32,62.63,99.72,6.37,21.32,12.8,12.8,23.9,17.53,20.22,3.28,1.52,4.37,3.72,7.65,5.24,5.94,4.45
2016-09-02,2.12,7.98,58.91,100.33,8.33,20.27,10.46,10.46,23.18,14.85,18.83,5.47,3.81,2.06,1.59,7.53,5.4,4.65,3.44
2016-09-03,1.11,8.18,58.27,100.44,8.62,20.54,10.91,10.91,24.12,15.49,19.41,2.72,1.7,2.04,1.64,4.76,3.33,3.15,2.49
2016-09-04,0.05,9.02,60.15,100.49,8.46,21.11,12.38,12.38,25.07,16.61,20.48,3.54,2.14,1.39,1.32,4.93,3.46,2.92,2.35
2016-09-05,0.2,11.24,67.05,100.28,9.67,22.47,15.76,15.76,27.3,17.64,22.24,4.01,2.27,1.91,1.53,5.91,3.8,3.73,2.69
2016-09-06,0.65,13.32,70.49,99.88,9.94,24.31,18.35,18.35,28.99,19.05,24.13,4.16,2.53,1.47,1.37,5.63,3.9,4.04,2.92
2016-09-07,7.74,16.96,82.66,99.51,7.22,24.91,22.26,22.26,29.58,22.36,25.42,3.14,2.42,1.13,0.71,4.26,3.12,3.04,1.97
2016-09-08,4.67,16.91,86.26,98.91,4.74,23.92,22.05,22.04,27.13,22.39,24.55,9.5,7.06,1.43,0.86,10.93,7.93,7.03,4.63
2016-09-09,0.42,11.87,63.77,99.41,7.92,24.0,16.21,16.21,28.46,20.53,23.82,3.47,3.2,2.29,1.17,5.76,4.37,3.85,2.71
2016-09-10,5.52,14.39,78.99,98.86,9.21,22.94,19.23,19.23,28.24,19.03,23.35,12.72,9.83,3.37,2.21,16.09,12.05,9.43,6.95
2016-09-11,2.52,7.69,56.4,99.83,7.38,20.1,9.7,9.71,22.8,15.42,18.84,9.76,7.71,3.12,2.39,12.88,10.11,7.37,5.83
2016-09-12,0.02,8.17,57.37,100.22,7.9,20.22,10.9,10.9,23.82,15.92,19.6,4.12,3.38,0.17,0.21,4.29,3.59,2.85,2.23
2016-09-13,0.12,10.81,65.84,99.76,9.52,21.8,15.06,15.06,26.41,16.88,21.82,7.75,5.84,3.5,2.52,11.25,8.36,6.69,4.92
2016-09-14,0.45,9.02,65.33,100.13,7.59,20.11,12.08,12.08,22.33,14.75,19.09,4.35,3.39,3.93,3.1,8.28,6.49,6.36,4.98
2016-09-15,0.27,7.72,65.83,100.6,6.88,18.52,10.09,10.09,20.34,13.47,16.59,4.35,2.33,2.13,2.02,6.48,4.34,4.12,3.18
2016-09-16,0.2,8.83,64.89,100.15,9.17,19.56,11.94,11.94,23.38,14.21,18.86,2.26,1.15,3.71,2.81,5.98,3.96,4.72,3.52
2016-09-17,9.03,13.97,92.63,99.37,4.1,19.89,19.06,19.06,22.64,18.55,20.33,9.7,7.97,3.99,2.47,13.69,10.44,7.94,5.67
2016-09-18,2.93,12.08,76.64,99.42,7.71,20.89,16.76,16.76,25.18,17.47,21.08,3.53,3.35,4.42,2.4,7.94,5.75,6.02,4.06
2016-09-19,1.05,10.92,69.57,99.68,9.15,21.29,15.25,15.25,25.76,16.61,21.07,7.13,4.25,0.75,0.54,7.89,4.79,4.16,2.81
2016-09-20,0.17,10.51,65.2,99.96,8.61,21.43,14.29,14.29,26.6,17.99,21.55,4.89,3.1,3.81,2.75,8.7,5.85,6.0,4.21
2016-09-21,0.08,8.33,53.41,100.24,10.06,20.71,11.07,11.07,26.33,16.27,21.09,2.26,2.3,2.69,1.79,4.95,4.09,3.95,2.78
2016-09-22,0.33,11.98,70.67,99.86,8.78,22.09,16.61,16.61,26.87,18.08,22.35,6.0,3.68,1.73,1.33,7.73,5.02,4.48,3.06
2016-09-23,0.61,9.87,77.49,99.93,6.85,18.74,13.2,13.2,20.93,14.08,17.75,6.17,6.46,3.25,1.84,9.42,8.3,5.96,4.6
2016-09-24,0.18,5.61,53.31,100.38,7.8,16.77,5.21,5.23,19.01,11.21,14.88,5.18,3.75,2.71,1.8,7.89,5.55,5.17,3.8
2016-09-25,0.85,6.14,59.0,100.31,7.34,16.52,6.56,6.58,18.47,11.13,14.67,5.0,2.32,3.37,3.28,8.37,5.6,5.28,4.02
2016-09-26,4.45,8.63,72.62,99.29,6.85,17.07,11.38,11.38,20.22,13.37,16.57,2.72,1.72,6.55,5.3,9.27,7.02,8.23,6.23
2016-09-27,1.07,7.53,63.87,98.97,9.28,16.67,9.37,9.37,20.95,11.67,16.41,6.19,5.61,5.22,3.69,11.4,9.29,8.39,6.18
2016-09-28,0.44,8.5,65.51,99.7,7.7,18.0,11.22,11.23,22.32,14.62,18.03,6.85,5.18,4.94,3.67,11.8,8.86,8.32,6.24
2016-09-29,3.25,8.67,77.92,100.6,1.71,16.36,11.8,11.8,16.52,14.81,15.74,3.16,3.42,9.45,7.17,12.62,10.6,11.27,9.04
2016-09-30,0.87,7.49,64.07,100.61,3.71,16.95,9.52,9.53,18.31,14.6,16.52,2.38,2.46,9.22,7.25,11.61,9.71,10.63,8.47
2016-10-01,3.43,9.23,84.46,100.03,3.26,16.21,12.72,12.72,17.15,13.89,15.37,5.42,4.96,5.1,3.34,10.52,8.3,7.64,6.14
2016-10-02,3.18,10.08,83.15,99.54,4.6,17.03,14.0,14.0,19.69,15.09,16.91,3.44,2.03,1.83,1.41,5.27,3.43,3.69,2.75
2016-10-03,1.1,9.5,80.48,99.85,6.75,17.2,13.18,13.18,20.25,13.5,16.55,3.92,2.28,1.82,1.48,5.75,3.76,3.77,2.76
2016-10-04,0.38,9.97,84.77,100.45,6.19,17.16,14.01,14.01,20.3,14.11,16.57,2.89,1.62,3.97,3.17,6.87,4.79,5.34,4.02
2016-10-05,0.13,9.81,81.62,100.39,7.24,17.26,13.74,13.74,20.96,13.72,16.91,2.39,0.93,4.42,3.52,6.81,4.46,5.53,3.96
2016-10-06,0.92,10.4,80.53,100.34,7.73,18.37,14.65,14.65,22.61,14.88,18.04,5.57,3.3,1.81,1.55,7.37,4.85,4.73,3.35
2016-10-07,0.24,9.82,75.36,100.0,7.39,18.09,13.66,13.66,22.13,14.75,18.14,3.33,2.07,3.97,2.49,7.3,4.57,5.18,3.52
2016-10-08,3.5,7.69,71.69,99.77,7.82,15.95,9.51,9.51,18.21,10.39,15.05,3.81,4.16,6.48,4.56,10.28,8.71,8.08,6.25
2016-10-09,0.73,5.42,67.21,100.53,6.02,13.06,4.78,4.8,13.79,7.76,10.82,3.19,3.01,5.4,4.02,8.58,7.03,7.12,5.41
2016-10-10,0.04,3.97,55.18,101.0,7.7,12.05,0.54,0.59,12.94,5.23,9.2,7.17,4.86,0.33,0.22,7.51,5.09,3.31,2.49
2016-10-11,0.08,5.36,60.26,100.7,7.65,12.91,4.7,4.72,16.12,8.47,12.34,2.34,1.02,3.1,2.78,5.44,3.8,4.46,3.34
2016-10-12,0.13,8.57,72.16,99.83,9.83,16.44,11.61,11.61,21.41,11.58,16.65,8.74,6.39,4.82,3.58,13.56,9.97,8.23,5.83
2016-10-13,2.78,6.22,68.99,99.91,10.6,13.82,6.33,6.35,18.11,7.51,12.41,9.61,7.13,4.11,3.04,13.72,10.17,9.02,7.16
2016-10-14,3.7,5.26,66.3,100.77,6.35,12.27,4.58,4.59,13.94,7.59,10.64,6.95,4.66,0.43,0.26,7.38,4.92,3.92,3.05
2016-10-15,0.66,7.68,73.99,100.14,9.28,14.79,9.77,9.77,19.06,9.78,14.61,4.04,2.49,5.55,3.85,9.59,6.34,7.09,4.86
2016-10-16,2.9,11.33,89.27,99.37,3.48,16.68,15.83,15.83,19.46,15.98,17.59,10.64,7.76,1.49,0.98,12.13,8.74,8.63,5.94
2016-10-17,3.8,11.46,89.34,99.01,6.2,16.82,15.89,15.89,20.85,14.65,17.7,10.35,6.42,0.49,0.32,10.84,6.74,6.19,4.08
2016-10-18,0.75,11.28,79.11,98.47,9.98,18.19,15.53,15.53,23.45,13.47,19.32,10.06,8.03,6.56,4.42,16.62,12.45,12.06,8.69
2016-10-19,0.68,8.29,77.14,99.79,8.1,15.29,11.09,11.09,19.46,11.36,15.08,4.41,2.71,2.14,1.64,6.54,4.35,4.04,2.85
2016-10-20,5.89,8.47,86.41,99.75,2.99,14.06,11.42,11.42,14.96,11.97,13.65,7.68,6.0,1.14,0.95,8.83,6.95,5.6,4.48
2016-10-21,8.47,6.61,82.16,99.21,4.68,11.95,7.45,7.45,11.81,7.13,10.58,2.49,2.33,7.9,5.94,10.39,8.27,9.04,7.21
2016-10-22,2.5,4.62,72.28,98.89,5.83,9.81,2.42,2.44,10.3,4.47,7.16,4.34,3.84,9.58,7.54,13.91,11.38,11.69,9.42
2016-10-23,0.24,5.66,73.05,99.04,7.51,11.22,5.27,5.28,14.24,6.73,10.01,4.78,4.21,6.85,4.67,11.62,8.88,9.22,7.03
2016-10-24,0.6,4.86,70.9,99.83,4.02,10.09,3.2,3.21,10.47,6.45,8.33,3.53,3.96,8.14,5.57,11.67,9.53,10.07,7.76
2016-10-25,0.72,3.92,68.24,100.73,6.57,8.3,0.35,0.39,9.41,2.84,5.88,2.31,2.38,5.95,4.11,8.26,6.49,7.57,5.61
2016-10-26,0.65,3.37,68.5,101.13,4.34,6.81,-1.7,-1.65,5.43,1.09,3.7,6.6,4.83,2.87,2.66,9.47,7.49,5.36,4.14
2016-10-27,3.89,4.45,87.51,99.98,2.34,6.83,2.01,2.02,4.88,2.54,4.03,6.16,5.39,7.61,6.12,13.77,11.51,10.56,8.79
2016-10-28,1.02,4.16,71.28,100.26,8.11,8.26,1.04,1.06,9.99,1.88,6.05,5.89,4.17,3.12,2.71,9.0,6.88,6.63,4.98
2016-10-29,0.56,8.05,83.77,99.12,9.19,12.56,10.46,10.46,18.06,8.87,13.25,7.85,6.25,5.5,3.67,13.34,9.93,10.29,7.38
2016-10-30,1.1,5.54,80.27,99.73,6.32,9.46,5.0,5.0,10.66,4.34,8.39,4.32,3.39,4.15,2.89,8.48,6.28,6.03,4.6
2016-10-31,0.99,3.91,70.4,100.43,5.63,7.42,0.34,0.37,8.18,2.54,5.35,7.85,5.21,0.59,0.66,8.44,5.87,3.92,2.94
2016-11-01,0.52,7.1,84.85,99.75,10.05,10.89,8.37,8.37,15.97,5.92,11.25,3.48,1.84,5.88,3.99,9.36,5.83,7.69,5.07
2016-11-02,3.42,8.08,83.76,100.02,6.18,12.65,10.68,10.68,17.12,10.95,13.45,7.14,3.9,0.8,0.49,7.93,4.38,3.69,2.39
2016-11-03,13.01,6.65,82.04,99.8,6.87,11.05,7.71,7.71,13.85,6.98,10.78,4.7,3.61,4.18,3.13,8.87,6.75,6.84,5.14
2016-11-04,1.45,4.75,75.01,100.53,8.56,8.52,3.05,3.06,11.98,3.42,7.25,5.28,3.37,3.87,3.35,9.15,6.72,6.85,4.96
2016-11-05,1.24,6.69,86.52,100.21,8.96,10.52,7.98,7.98,15.72,6.75,10.15,4.71,2.96,4.89,4.29,9.6,7.25,7.68,5.58
2016-11-06,0.54,5.0,72.48,100.86,6.84,9.02,3.81,3.83,12.5,5.67,8.57,6.95,4.49,0.59,0.47,7.54,4.96,4.01,2.91
2016-11-07,0.14,5.87,77.43,100.86,9.47,9.4,6.11,6.12,15.55,6.08,9.94,2.88,1.72,3.22,2.38,6.1,4.1,4.66,3.24
2016-11-08,1.08,7.29,91.09,99.8,7.69,10.3,9.11,9.11,14.8,7.11,10.59,2.07,1.87,6.02,3.87,8.08,5.74,6.87,4.82
2016-11-09,0.85,4.69,75.32,99.78,6.3,8.42,2.45,2.47,9.86,3.55,6.9,6.45,5.61,4.55,3.22,11.0,8.82,8.19,6.44
2016-11-10,0.0,5.34,72.76,99.05,11.13,9.39,4.44,4.45,14.41,3.28,9.19,10.39,8.46,4.32,3.09,14.71,11.55,11.05,8.51
2016-11-11,0.17,4.03,68.95,99.72,9.64,7.45,-0.05,0.01,10.61,0.97,5.99,6.88,6.33,6.14,4.21,13.01,10.54,10.53,8.2
2016-11-12,0.52,3.69,70.42,100.48,9.45,5.82,-0.59,-0.56,9.57,0.12,4.51,7.52,5.82,4.13,3.08,11.65,8.9,8.21,6.33
2016-11-13,1.35,5.0,79.15,99.67,7.43,7.49,3.68,3.68,11.81,4.38,7.08,2.21,1.89,9.15,6.91,11.36,8.81,10.41,7.85
2016-11-14,0.01,5.43,81.12,99.4,8.52,7.91,4.77,4.77,12.95,4.43,7.9,5.69,4.05,5.13,3.55,10.82,7.6,7.48,5.32
2016-11-15,0.16,5.86,86.42,99.31,6.27,7.88,5.89,5.89,11.96,5.69,8.06,2.51,1.98,2.33,1.47,4.84,3.45,3.09,2.33
2016-11-16,0.4,5.93,86.05,99.1,6.6,7.78,6.06,6.06,12.21,5.61,8.27,7.58,4.95,1.18,0.89,8.76,5.84,4.98,3.46
2016-11-17,0.08,5.36,84.58,99.84,6.46,7.32,4.72,4.72,10.92,4.46,7.16,6.34,3.64,1.51,1.24,7.85,4.88,4.72,3.33
2016-11-18,0.22,7.12,89.7,99.53,9.4,9.63,8.77,8.77,15.9,6.49,10.42,4.65,1.51,4.04,3.16,8.69,4.66,6.06,3.99
2016-11-19,3.06,5.7,87.66,98.79,8.31,7.58,5.08,5.08,10.92,2.61,7.37,2.92,5.01,8.31,4.49,11.23,9.5,9.91,7.2
2016-11-20,2.07,3.14,75.25,98.74,3.39,3.68,-2.97,-2.92,2.62,-0.77,1.06,9.37,7.99,8.83,6.76,18.2,14.75,15.44,12.48
2016-11-21,0.38,2.66,68.5,99.16,2.37,2.74,-4.86,-4.78,1.38,-0.99,0.16,3.81,3.49,13.04,10.29,16.84,13.77,15.93,12.83
2016-11-22,2.69,2.87,75.0,100.28,5.09,2.09,-3.76,-3.71,2.91,-2.18,0.1,7.61,6.49,5.03,3.48,12.64,9.97,8.83,6.85
2016-11-23,1.46,2.8,76.29,100.61,3.98,1.76,-4.15,-4.09,1.39,-2.59,-0.45,6.43,5.25,1.88,1.52,8.31,6.77,4.11,3.25
2016-11-24,6.36,4.46,93.04,99.99,3.25,3.83,2.13,2.13,4.86,1.61,3.2,7.16,5.99,1.72,1.27,8.89,7.26,4.82,3.68
2016-11-25,1.53,4.58,91.69,100.18,3.51,4.0,2.55,2.56,6.27,2.77,3.79,5.98,4.77,1.4,0.84,7.38,5.61,4.68,3.31
2016-11-26,3.96,4.23,89.56,100.1,3.42,3.57,1.43,1.44,4.95,1.53,2.98,3.38,2.16,3.37,2.43,6.75,4.58,4.35,3.21
